"person_id","attribute_id","match_int"
5793,2,0
5793,3,1
5793,5,1
5793,6,1
5793,7,1
5793,29,0
5793,30,0
5793,31,0
5793,32,1
5793,33,0
5793,34,1
5793,35,0
5793,36,0
5793,37,0
5793,39,0
5793,40,0
5793,41,0
5793,49,0
5793,50,1
5793,52,1
5793,53,1
5793,54,1
5793,56,1
5793,57,1
5793,59,1
5793,60,1
5793,61,1
5793,63,1
5793,64,1
5793,65,1
5793,66,1
5793,67,1
5793,72,1
5793,73,1
5793,74,1
5793,82,1
5793,83,1
5793,84,1
5793,86,1
5793,87,1
5793,88,1
5793,90,1
5793,91,1
5793,92,1
5793,93,0
5793,147,1
5793,148,0
5793,149,0
5793,150,0
5793,194,0
5793,196,0
5793,197,0
5793,198,0
5793,200,0
5793,201,1
5793,202,0
5793,203,0
5794,1,1
5794,2,1
5794,3,0
5794,5,1
5794,6,1
5794,7,1
5794,9,0
5794,10,0
5794,11,0
5794,12,1
5794,29,0
5794,30,0
5794,31,0
5794,32,0
5794,33,0
5794,34,0
5794,35,1
5794,36,0
5794,37,1
5794,39,0
5794,40,0
5794,41,0
5794,49,1
5794,50,1
5794,52,1
5794,53,1
5794,54,1
5794,56,0
5794,57,0
5794,59,1
5794,60,1
5794,61,1
5794,63,1
5794,64,1
5794,65,1
5794,66,1
5794,67,1
5794,72,0
5794,73,1
5794,74,1
5794,82,1
5794,83,1
5794,84,1
5794,86,1
5794,87,1
5794,88,1
5794,90,1
5794,91,1
5794,92,1
5794,93,1
5794,147,1
5794,148,0
5794,149,0
5794,150,0
5794,194,0
5794,196,0
5794,197,0
5794,198,0
5794,200,0
5794,201,1
5794,202,0
5794,203,0
5795,1,1
5795,2,1
5795,3,0
5795,5,1
5795,6,1
5795,7,1
5795,9,0
5795,10,0
5795,11,0
5795,12,1
5795,29,1
5795,30,1
5795,31,0
5795,32,0
5795,33,0
5795,34,0
5795,35,0
5795,36,0
5795,37,0
5795,39,0
5795,40,0
5795,41,0
5795,49,1
5795,50,1
5795,52,1
5795,53,1
5795,54,1
5795,56,1
5795,57,1
5795,59,1
5795,60,1
5795,61,1
5795,63,1
5795,64,1
5795,65,1
5795,66,1
5795,67,1
5795,72,1
5795,73,1
5795,74,1
5795,82,1
5795,83,1
5795,84,1
5795,86,1
5795,87,1
5795,88,1
5795,90,1
5795,91,1
5795,92,1
5795,93,1
5795,147,0
5795,148,1
5795,149,0
5795,150,0
5795,152,0
5795,153,0
5795,154,0
5795,155,0
5795,157,1
5795,159,0
5795,160,0
5795,164,0
5795,170,0
5795,171,0
5795,172,0
5795,173,0
5795,174,0
5795,175,0
5795,176,0
5795,177,0
5795,178,0
5795,181,0
5795,182,0
5795,183,0
5795,184,0
5795,194,0
5795,196,0
5795,197,0
5795,198,0
5795,200,0
5795,201,1
5795,202,0
5795,203,0
5796,1,1
5796,2,0
5796,3,1
5796,5,1
5796,6,1
5796,7,1
5796,56,1
5796,57,1
5796,59,1
5796,60,1
5796,61,1
5796,63,1
5796,64,1
5796,65,1
5796,66,1
5796,67,1
5796,72,1
5796,73,1
5796,74,1
5796,82,1
5796,83,1
5796,84,1
5796,86,1
5796,87,1
5796,88,1
5796,90,1
5796,91,1
5796,92,1
5796,93,1
5796,147,1
5796,148,0
5796,149,0
5796,150,0
5796,194,0
5796,196,0
5796,197,0
5796,198,0
5796,200,0
5796,201,1
5796,202,0
5796,203,0
5798,1,1
5798,2,0
5798,3,1
5798,5,1
5798,6,1
5798,7,1
5798,9,0
5798,10,0
5798,11,0
5798,12,1
5798,49,1
5798,50,1
5798,52,1
5798,53,1
5798,54,1
5798,56,1
5798,57,1
5798,59,1
5798,60,1
5798,61,1
5798,63,1
5798,64,1
5798,65,1
5798,66,1
5798,67,1
5798,72,1
5798,73,1
5798,74,1
5798,82,1
5798,83,1
5798,84,1
5798,86,1
5798,87,1
5798,88,1
5798,90,1
5798,91,1
5798,92,1
5798,93,1
5798,147,1
5798,148,0
5798,149,0
5798,150,0
5798,194,0
5798,196,0
5798,197,0
5798,198,0
5798,200,0
5798,201,1
5798,202,0
5798,203,0
5801,1,1
5801,2,0
5801,3,1
5801,5,1
5801,6,1
5801,7,1
5801,49,1
5801,50,1
5801,52,1
5801,53,1
5801,54,1
5801,56,1
5801,57,1
5801,59,1
5801,60,1
5801,61,1
5801,63,1
5801,64,1
5801,65,1
5801,66,1
5801,67,1
5801,72,1
5801,73,1
5801,74,1
5801,82,1
5801,83,1
5801,84,1
5801,86,1
5801,87,1
5801,88,1
5801,90,1
5801,91,1
5801,92,1
5801,93,1
5801,147,1
5801,148,0
5801,149,0
5801,150,0
5801,194,0
5801,196,0
5801,197,0
5801,198,0
5801,200,0
5801,201,1
5801,202,0
5801,203,0
5825,1,1
5825,2,0
5825,3,1
5825,5,1
5825,6,1
5825,7,1
5825,9,1
5825,10,0
5825,11,0
5825,12,0
5825,29,0
5825,30,0
5825,31,0
5825,32,0
5825,33,0
5825,34,0
5825,35,0
5825,36,0
5825,37,0
5825,39,1
5825,49,1
5825,50,1
5825,52,1
5825,53,1
5825,54,1
5825,56,1
5825,57,1
5825,59,1
5825,60,1
5825,61,1
5825,63,1
5825,64,1
5825,65,1
5825,66,1
5825,67,1
5825,72,0
5825,73,0
5825,74,1
5825,82,1
5825,83,1
5825,84,1
5825,86,1
5825,87,1
5825,88,1
5825,90,1
5825,91,1
5825,92,1
5825,93,1
5825,147,0
5825,148,0
5825,149,1
5825,150,0
5825,152,0
5825,153,0
5825,154,0
5825,155,0
5825,157,0
5825,159,0
5825,160,0
5825,164,0
5825,170,1
5825,171,1
5825,172,1
5825,173,0
5825,174,0
5825,175,1
5825,176,0
5825,177,0
5825,178,0
5825,181,0
5825,182,0
5825,183,0
5825,184,0
5825,194,1
5825,196,0
5825,197,0
5825,198,0
5825,200,0
5825,201,1
5825,202,0
5825,203,0
5829,1,1
5829,2,0
5829,3,1
5829,5,1
5829,6,1
5829,7,1
5829,72,1
5829,73,1
5829,74,1
5829,82,1
5829,83,1
5829,84,1
5829,86,1
5829,87,1
5829,88,1
5829,90,1
5829,91,1
5829,92,1
5829,93,1
5829,147,1
5829,148,0
5829,149,0
5829,150,0
5829,194,0
5829,196,0
5829,197,0
5829,198,0
5829,200,0
5829,201,0
5829,202,0
5829,203,0
5833,1,1
5833,2,0
5833,3,1
5833,5,1
5833,6,1
5833,7,1
5833,9,0
5833,10,0
5833,11,0
5833,12,1
5833,49,1
5833,50,1
5833,52,1
5833,53,1
5833,54,1
5833,56,1
5833,57,1
5833,59,1
5833,60,1
5833,61,1
5833,63,1
5833,64,1
5833,65,1
5833,66,1
5833,67,1
5833,72,1
5833,73,1
5833,74,1
5833,82,1
5833,83,1
5833,84,1
5833,86,1
5833,87,1
5833,88,1
5833,90,1
5833,91,1
5833,92,1
5833,93,1
5833,147,1
5833,148,0
5833,149,0
5833,150,0
5833,194,0
5833,196,0
5833,197,0
5833,198,0
5833,200,0
5833,201,0
5833,202,0
5833,203,0
5834,1,1
5834,2,0
5834,3,1
5834,5,1
5834,6,1
5834,7,1
5834,29,1
5834,30,1
5834,31,0
5834,32,0
5834,33,0
5834,34,0
5834,35,0
5834,36,0
5834,37,0
5834,39,0
5834,40,0
5834,41,0
5834,49,1
5834,50,1
5834,52,1
5834,53,1
5834,54,1
5834,56,1
5834,57,1
5834,59,1
5834,60,1
5834,61,1
5834,63,1
5834,64,1
5834,65,1
5834,66,1
5834,67,1
5834,72,1
5834,73,1
5834,74,1
5834,82,1
5834,83,1
5834,84,1
5834,86,1
5834,87,1
5834,88,1
5834,90,1
5834,91,1
5834,92,1
5834,93,0
5834,147,1
5834,148,0
5834,149,0
5834,150,0
5834,194,0
5834,196,1
5834,197,0
5834,198,0
5834,200,0
5834,201,0
5834,202,0
5834,203,0
5838,1,1
5838,2,0
5838,3,1
5838,5,1
5838,6,1
5838,7,1
5838,9,1
5838,10,0
5838,11,0
5838,12,0
5838,49,1
5838,50,1
5838,52,1
5838,53,1
5838,54,1
5838,56,1
5838,57,1
5838,59,1
5838,60,1
5838,61,1
5838,63,1
5838,64,1
5838,65,1
5838,66,1
5838,67,1
5838,72,0
5838,73,1
5838,74,1
5838,82,1
5838,83,1
5838,84,1
5838,86,1
5838,87,1
5838,88,1
5838,90,1
5838,91,1
5838,92,1
5838,93,1
5838,147,0
5838,148,1
5838,149,0
5838,150,0
5838,152,0
5838,153,0
5838,154,0
5838,155,0
5838,157,0
5838,159,0
5838,160,0
5838,164,0
5838,170,1
5838,171,1
5838,172,0
5838,173,0
5838,174,1
5838,175,0
5838,176,0
5838,177,0
5838,178,0
5838,181,0
5838,182,0
5838,183,0
5838,184,0
5838,194,0
5838,196,0
5838,197,0
5838,198,0
5838,200,0
5838,201,1
5838,202,0
5838,203,0
5840,1,1
5840,2,0
5840,3,1
5840,5,1
5840,6,1
5840,7,1
5840,49,1
5840,50,1
5840,52,1
5840,53,1
5840,54,1
5840,56,1
5840,57,1
5840,59,1
5840,60,1
5840,61,1
5840,63,1
5840,64,1
5840,65,1
5840,66,1
5840,67,1
5840,72,0
5840,73,1
5840,74,1
5840,82,1
5840,83,1
5840,84,1
5840,86,1
5840,87,1
5840,88,1
5840,90,1
5840,91,1
5840,92,1
5840,93,1
5840,147,1
5840,148,0
5840,149,0
5840,150,0
5840,194,0
5840,196,0
5840,197,0
5840,198,0
5840,200,0
5840,201,0
5840,202,1
5840,203,0
5847,1,1
5847,2,0
5847,3,1
5847,5,1
5847,6,1
5847,7,1
5847,29,1
5847,30,1
5847,31,0
5847,32,0
5847,33,0
5847,34,0
5847,35,0
5847,36,0
5847,37,0
5847,39,0
5847,40,0
5847,41,0
5847,49,1
5847,50,1
5847,52,1
5847,53,1
5847,54,1
5847,56,1
5847,57,1
5847,59,1
5847,60,1
5847,61,1
5847,63,1
5847,64,1
5847,65,1
5847,66,1
5847,67,1
5847,72,0
5847,73,0
5847,74,1
5847,82,1
5847,83,1
5847,84,1
5847,86,1
5847,87,1
5847,88,1
5847,90,1
5847,91,1
5847,92,1
5847,93,1
5847,147,1
5847,148,0
5847,149,0
5847,150,0
5847,194,0
5847,196,1
5847,197,0
5847,198,0
5847,200,0
5847,201,0
5847,202,0
5847,203,0
5848,1,1
5848,2,0
5848,3,1
5848,5,1
5848,6,1
5848,7,1
5848,9,0
5848,10,1
5848,11,0
5848,12,0
5848,29,0
5848,30,0
5848,31,0
5848,32,0
5848,33,0
5848,34,0
5848,35,0
5848,36,0
5848,37,0
5848,39,1
5848,49,1
5848,50,1
5848,52,1
5848,53,1
5848,54,1
5848,56,1
5848,57,1
5848,59,1
5848,60,1
5848,61,1
5848,63,1
5848,64,1
5848,65,1
5848,66,1
5848,67,1
5848,72,1
5848,73,1
5848,74,1
5848,82,1
5848,83,1
5848,84,1
5848,86,1
5848,87,1
5848,88,1
5848,90,1
5848,91,1
5848,92,1
5848,93,1
5848,147,0
5848,148,0
5848,149,0
5848,150,1
5848,152,1
5848,153,1
5848,154,0
5848,155,1
5848,157,0
5848,159,0
5848,160,0
5848,164,0
5848,170,1
5848,171,1
5848,172,1
5848,173,0
5848,174,0
5848,175,1
5848,176,0
5848,177,0
5848,178,0
5848,181,0
5848,182,0
5848,183,0
5848,184,0
5848,194,1
5848,196,0
5848,197,0
5848,198,0
5848,200,0
5848,201,1
5848,202,0
5848,203,0
5849,1,1
5849,2,0
5849,3,1
5849,5,1
5849,6,1
5849,7,1
5849,29,1
5849,30,0
5849,31,1
5849,32,0
5849,33,0
5849,34,0
5849,35,0
5849,36,0
5849,37,0
5849,39,0
5849,40,0
5849,41,0
5849,49,1
5849,50,1
5849,52,1
5849,53,1
5849,54,1
5849,56,1
5849,57,1
5849,59,1
5849,60,1
5849,61,1
5849,63,1
5849,64,1
5849,65,1
5849,66,1
5849,67,1
5849,72,0
5849,73,1
5849,74,1
5849,82,1
5849,83,1
5849,84,1
5849,86,1
5849,87,1
5849,88,1
5849,90,1
5849,91,1
5849,92,1
5849,93,1
5849,147,1
5849,148,0
5849,149,0
5849,150,0
5849,194,0
5849,196,0
5849,197,0
5849,198,0
5849,200,0
5849,201,1
5849,202,0
5849,203,0
5851,1,1
5851,2,0
5851,3,1
5851,5,1
5851,6,1
5851,7,1
5851,49,1
5851,50,1
5851,52,1
5851,53,1
5851,54,1
5851,56,1
5851,57,1
5851,59,1
5851,60,1
5851,61,1
5851,63,1
5851,64,1
5851,65,1
5851,66,1
5851,67,1
5851,72,1
5851,73,1
5851,74,1
5851,82,1
5851,83,1
5851,84,1
5851,86,1
5851,87,1
5851,88,1
5851,90,1
5851,91,1
5851,92,1
5851,93,1
5851,147,1
5851,148,0
5851,149,0
5851,150,0
5851,194,0
5851,196,0
5851,197,0
5851,198,0
5851,200,0
5851,201,0
5851,202,0
5851,203,0
5856,1,1
5856,2,0
5856,3,1
5856,5,1
5856,6,1
5856,7,1
5856,49,1
5856,50,1
5856,52,1
5856,53,1
5856,54,1
5856,56,1
5856,57,1
5856,59,1
5856,60,1
5856,61,1
5856,63,1
5856,64,1
5856,65,1
5856,66,1
5856,67,1
5856,72,1
5856,73,1
5856,74,1
5856,82,1
5856,83,1
5856,84,1
5856,86,1
5856,87,1
5856,88,1
5856,90,1
5856,91,1
5856,92,1
5856,93,1
5856,147,1
5856,148,0
5856,149,0
5856,150,0
5856,194,0
5856,196,0
5856,197,0
5856,198,0
5856,200,0
5856,201,0
5856,202,1
5856,203,0
5864,1,1
5864,2,0
5864,3,1
5864,5,1
5864,6,1
5864,7,1
5864,29,1
5864,30,1
5864,31,0
5864,32,0
5864,33,0
5864,34,0
5864,35,0
5864,36,0
5864,37,0
5864,39,0
5864,40,0
5864,41,0
5864,56,1
5864,57,1
5864,59,1
5864,60,1
5864,61,1
5864,63,1
5864,64,1
5864,65,1
5864,66,1
5864,67,1
5864,72,1
5864,73,1
5864,74,1
5864,82,1
5864,83,1
5864,84,1
5864,86,1
5864,87,1
5864,88,1
5864,90,1
5864,91,1
5864,92,0
5864,93,0
5864,147,1
5864,148,0
5864,149,0
5864,150,0
5864,194,0
5864,196,0
5864,197,0
5864,198,0
5864,200,0
5864,201,0
5864,202,0
5864,203,0
5868,1,1
5868,2,0
5868,3,1
5868,5,1
5868,6,1
5868,7,1
5868,29,1
5868,32,0
5868,33,0
5868,34,0
5868,35,0
5868,36,0
5868,37,0
5868,39,0
5868,40,0
5868,41,0
5868,49,0
5868,50,1
5868,52,1
5868,53,1
5868,54,1
5868,56,1
5868,57,1
5868,59,1
5868,60,1
5868,61,1
5868,63,0
5868,64,0
5868,65,0
5868,66,1
5868,67,1
5868,72,0
5868,73,1
5868,74,1
5868,82,1
5868,83,1
5868,84,1
5868,86,1
5868,87,1
5868,88,1
5868,90,1
5868,91,1
5868,92,1
5868,93,1
5868,147,1
5868,148,0
5868,149,0
5868,150,0
5868,194,0
5868,196,0
5868,197,0
5868,198,0
5868,200,0
5868,201,1
5868,202,0
5868,203,0
5869,1,1
5869,2,0
5869,3,1
5869,5,1
5869,6,1
5869,7,1
5869,9,1
5869,10,0
5869,11,0
5869,12,0
5869,29,1
5869,32,0
5869,33,0
5869,34,0
5869,35,0
5869,36,0
5869,37,0
5869,39,0
5869,40,0
5869,41,0
5869,49,1
5869,50,1
5869,52,1
5869,53,1
5869,54,1
5869,56,1
5869,57,1
5869,59,1
5869,60,1
5869,61,1
5869,63,1
5869,64,1
5869,65,1
5869,66,1
5869,67,1
5869,72,1
5869,73,1
5869,74,1
5869,82,1
5869,83,1
5869,84,1
5869,86,1
5869,87,1
5869,88,1
5869,90,1
5869,91,1
5869,92,1
5869,93,1
5869,147,0
5869,148,1
5869,149,0
5869,150,0
5869,152,0
5869,153,0
5869,154,0
5869,155,0
5869,157,1
5869,159,1
5869,160,0
5869,164,0
5869,170,0
5869,171,0
5869,172,0
5869,173,0
5869,174,0
5869,175,0
5869,176,0
5869,177,0
5869,178,0
5869,181,0
5869,182,0
5869,183,0
5869,184,0
5869,194,0
5869,196,1
5869,197,0
5869,198,0
5869,200,0
5869,201,1
5869,202,0
5869,203,0
5884,1,1
5884,2,1
5884,3,0
5884,5,1
5884,6,1
5884,7,1
5884,49,1
5884,50,1
5884,52,1
5884,53,1
5884,54,1
5884,56,1
5884,57,1
5884,59,1
5884,60,1
5884,61,1
5884,63,1
5884,64,1
5884,65,1
5884,66,1
5884,67,1
5884,72,1
5884,73,1
5884,74,1
5884,82,1
5884,83,1
5884,84,1
5884,86,1
5884,87,1
5884,88,1
5884,90,1
5884,91,1
5884,92,1
5884,93,1
5884,147,1
5884,148,0
5884,149,0
5884,150,0
5884,194,0
5884,196,0
5884,197,0
5884,198,0
5884,200,0
5884,201,0
5884,202,0
5884,203,0
5885,1,1
5885,2,0
5885,3,1
5885,5,1
5885,6,1
5885,7,1
5885,49,1
5885,50,1
5885,52,1
5885,53,1
5885,54,1
5885,56,1
5885,57,1
5885,59,1
5885,60,1
5885,61,1
5885,63,1
5885,64,1
5885,65,1
5885,66,1
5885,67,1
5885,72,1
5885,73,1
5885,74,1
5885,82,1
5885,83,1
5885,84,1
5885,90,1
5885,91,1
5885,92,1
5885,93,1
5885,147,1
5885,148,0
5885,149,0
5885,150,0
5885,194,0
5885,196,0
5885,197,0
5885,198,0
5885,200,0
5885,201,0
5885,202,0
5885,203,0
5886,1,1
5886,2,1
5886,3,0
5886,5,1
5886,6,1
5886,7,1
5886,72,1
5886,73,1
5886,74,1
5886,82,1
5886,83,1
5886,84,1
5886,90,1
5886,91,1
5886,92,1
5886,93,1
5886,147,1
5886,148,0
5886,149,0
5886,150,0
5886,194,0
5886,196,0
5886,197,0
5886,198,0
5886,200,0
5886,201,0
5886,202,0
5886,203,0
5895,1,1
5895,5,1
5895,6,1
5895,7,1
5895,29,0
5895,30,0
5895,31,0
5895,32,0
5895,33,0
5895,34,0
5895,35,0
5895,36,0
5895,37,0
5895,39,1
5895,56,1
5895,57,1
5895,59,1
5895,60,1
5895,61,1
5895,63,1
5895,64,1
5895,65,1
5895,66,1
5895,67,1
5895,72,1
5895,73,1
5895,74,1
5895,82,1
5895,83,1
5895,84,1
5895,86,1
5895,87,1
5895,88,1
5895,90,1
5895,91,1
5895,92,1
5895,93,1
5895,147,1
5895,148,0
5895,149,0
5895,150,0
5895,194,0
5895,196,0
5895,197,0
5895,198,0
5895,200,0
5895,201,1
5895,202,0
5895,203,0
5896,1,1
5896,2,1
5896,3,0
5896,5,1
5896,6,1
5896,7,1
5896,29,1
5896,30,0
5896,31,1
5896,32,0
5896,33,0
5896,34,0
5896,35,0
5896,36,0
5896,37,0
5896,39,0
5896,40,0
5896,41,0
5896,49,1
5896,50,1
5896,52,1
5896,53,1
5896,54,1
5896,56,1
5896,57,1
5896,59,1
5896,60,1
5896,61,1
5896,63,1
5896,64,1
5896,65,1
5896,66,1
5896,67,1
5896,72,1
5896,73,1
5896,74,1
5896,82,1
5896,83,1
5896,84,1
5896,86,1
5896,87,1
5896,88,1
5896,90,1
5896,91,1
5896,92,1
5896,93,1
5896,147,1
5896,148,0
5896,149,0
5896,150,0
5896,194,0
5896,196,0
5896,197,0
5896,198,0
5896,200,0
5896,201,0
5896,202,0
5896,203,0
5897,1,1
5897,2,0
5897,3,1
5897,5,1
5897,6,1
5897,7,1
5897,49,1
5897,50,1
5897,52,1
5897,53,1
5897,54,1
5897,56,1
5897,57,1
5897,59,1
5897,60,1
5897,61,1
5897,63,1
5897,64,1
5897,65,1
5897,66,1
5897,67,1
5897,72,0
5897,73,1
5897,74,1
5897,82,1
5897,83,1
5897,84,1
5897,86,1
5897,87,1
5897,88,1
5897,90,1
5897,91,1
5897,92,1
5897,93,1
5897,147,1
5897,148,0
5897,149,0
5897,150,0
5897,194,0
5897,196,0
5897,197,0
5897,198,0
5897,200,0
5897,201,0
5897,202,0
5897,203,0
5901,1,1
5901,2,0
5901,3,1
5901,5,1
5901,6,1
5901,7,1
5901,29,1
5901,30,1
5901,31,0
5901,32,0
5901,33,0
5901,34,0
5901,35,0
5901,36,0
5901,37,0
5901,39,0
5901,40,0
5901,41,0
5901,72,1
5901,73,1
5901,74,1
5901,82,1
5901,83,1
5901,84,1
5901,86,1
5901,87,1
5901,88,1
5901,90,1
5901,91,1
5901,92,1
5901,93,1
5901,147,1
5901,148,0
5901,149,0
5901,150,0
5901,194,0
5901,196,0
5901,197,0
5901,198,0
5901,200,0
5901,201,0
5901,202,0
5901,203,0
5909,1,1
5909,2,0
5909,3,1
5909,5,1
5909,6,1
5909,7,1
5909,9,1
5909,10,0
5909,11,0
5909,12,0
5909,29,0
5909,30,0
5909,31,0
5909,32,0
5909,33,0
5909,34,0
5909,35,1
5909,36,0
5909,37,1
5909,39,0
5909,40,0
5909,41,0
5909,49,1
5909,50,1
5909,52,1
5909,53,1
5909,54,1
5909,56,1
5909,57,1
5909,59,1
5909,60,1
5909,61,1
5909,63,1
5909,64,1
5909,65,1
5909,66,1
5909,67,1
5909,72,1
5909,73,1
5909,74,1
5909,82,1
5909,83,1
5909,84,1
5909,86,1
5909,87,1
5909,88,1
5909,90,1
5909,91,1
5909,92,1
5909,93,1
5909,147,0
5909,148,1
5909,149,0
5909,150,0
5909,152,1
5909,153,0
5909,154,0
5909,155,0
5909,157,0
5909,159,0
5909,160,0
5909,164,0
5909,170,0
5909,171,0
5909,172,0
5909,173,0
5909,174,0
5909,175,0
5909,176,0
5909,177,0
5909,178,0
5909,181,0
5909,182,0
5909,183,0
5909,184,0
5909,194,0
5909,196,0
5909,197,0
5909,198,0
5909,200,0
5909,201,1
5909,202,0
5909,203,0
5929,1,1
5929,2,0
5929,3,1
5929,5,1
5929,6,1
5929,7,1
5929,9,0
5929,10,1
5929,11,0
5929,12,0
5929,29,0
5929,30,0
5929,31,0
5929,32,1
5929,35,0
5929,36,0
5929,37,0
5929,39,0
5929,40,0
5929,41,0
5929,49,0
5929,50,1
5929,52,1
5929,53,1
5929,54,1
5929,56,1
5929,57,1
5929,59,1
5929,60,1
5929,61,1
5929,63,1
5929,64,1
5929,65,1
5929,66,1
5929,67,1
5929,72,1
5929,73,1
5929,74,1
5929,82,1
5929,83,1
5929,84,1
5929,86,1
5929,87,1
5929,88,1
5929,90,1
5929,91,1
5929,92,1
5929,93,1
5929,147,1
5929,148,0
5929,149,0
5929,150,0
5929,194,0
5929,196,0
5929,197,0
5929,198,0
5929,200,0
5929,201,0
5929,202,0
5929,203,0
5936,1,1
5936,2,0
5936,3,0
5936,5,1
5936,6,1
5936,7,1
5936,9,1
5936,10,0
5936,11,0
5936,12,0
5936,49,1
5936,50,1
5936,52,1
5936,53,1
5936,54,1
5936,56,1
5936,57,1
5936,59,1
5936,60,1
5936,61,1
5936,63,1
5936,64,1
5936,65,1
5936,66,1
5936,67,1
5936,72,1
5936,73,1
5936,74,1
5936,82,1
5936,83,1
5936,84,1
5936,86,1
5936,87,1
5936,88,1
5936,90,1
5936,91,1
5936,92,1
5936,93,1
5936,147,0
5936,148,1
5936,149,0
5936,150,0
5936,152,1
5936,153,1
5936,154,0
5936,155,1
5936,157,0
5936,159,0
5936,160,0
5936,164,0
5936,170,0
5936,171,0
5936,172,0
5936,173,0
5936,174,0
5936,175,0
5936,176,0
5936,177,0
5936,178,0
5936,181,0
5936,182,0
5936,183,0
5936,184,0
5936,194,0
5936,196,0
5936,197,0
5936,198,0
5936,200,0
5936,201,1
5936,202,0
5936,203,0
5940,1,1
5940,2,0
5940,3,1
5940,5,1
5940,6,1
5940,7,1
5940,56,1
5940,57,1
5940,59,1
5940,60,1
5940,61,1
5940,63,1
5940,64,1
5940,65,1
5940,66,1
5940,67,1
5940,72,1
5940,73,1
5940,74,1
5940,82,1
5940,83,1
5940,84,1
5940,86,1
5940,87,1
5940,88,1
5940,90,1
5940,91,1
5940,92,1
5940,93,1
5940,147,1
5940,148,0
5940,149,0
5940,150,0
5940,194,0
5940,196,0
5940,197,0
5940,198,0
5940,200,0
5940,201,1
5940,202,0
5940,203,0
5948,1,1
5948,2,1
5948,3,0
5948,5,1
5948,6,1
5948,7,1
5948,49,1
5948,50,1
5948,52,1
5948,53,1
5948,54,1
5948,56,1
5948,57,1
5948,59,1
5948,60,1
5948,61,1
5948,63,1
5948,64,1
5948,65,1
5948,66,1
5948,67,1
5948,72,1
5948,73,1
5948,74,1
5948,82,1
5948,83,1
5948,84,1
5948,86,1
5948,87,1
5948,88,1
5948,90,1
5948,91,0
5948,92,0
5948,93,0
5948,147,1
5948,148,0
5948,149,0
5948,150,0
5948,194,0
5948,196,0
5948,197,0
5948,198,0
5948,200,0
5948,201,0
5948,202,0
5948,203,0
5956,1,1
5956,2,0
5956,3,1
5956,5,1
5956,6,1
5956,7,1
5956,56,1
5956,57,1
5956,59,1
5956,60,1
5956,61,1
5956,63,1
5956,64,1
5956,65,1
5956,66,1
5956,67,1
5956,72,0
5956,73,1
5956,74,1
5956,82,1
5956,83,1
5956,84,1
5956,86,1
5956,87,1
5956,88,1
5956,90,1
5956,91,1
5956,92,1
5956,93,1
5956,147,1
5956,148,0
5956,149,0
5956,150,0
5956,194,0
5956,196,0
5956,197,0
5956,198,0
5956,200,0
5956,201,1
5956,202,0
5956,203,0
5962,1,1
5962,2,1
5962,3,0
5962,5,1
5962,6,1
5962,7,1
5962,49,1
5962,50,1
5962,52,1
5962,53,1
5962,54,1
5962,56,1
5962,57,1
5962,59,1
5962,60,1
5962,61,1
5962,63,1
5962,64,1
5962,65,1
5962,66,1
5962,67,1
5962,72,1
5962,73,1
5962,74,1
5962,82,1
5962,83,1
5962,84,1
5962,86,1
5962,87,1
5962,88,1
5962,90,1
5962,91,1
5962,92,1
5962,93,1
5962,147,1
5962,148,0
5962,149,0
5962,150,0
5962,194,0
5962,196,0
5962,197,0
5962,198,0
5962,200,0
5962,201,0
5962,202,0
5962,203,0
5964,1,1
5964,2,0
5964,3,1
5964,5,1
5964,6,1
5964,7,1
5964,29,0
5964,30,0
5964,31,0
5964,32,0
5964,33,0
5964,34,0
5964,35,0
5964,36,0
5964,37,0
5964,39,1
5964,72,1
5964,73,1
5964,74,1
5964,82,1
5964,83,1
5964,84,1
5964,86,1
5964,87,1
5964,88,1
5964,90,1
5964,91,1
5964,92,1
5964,93,1
5964,147,1
5964,148,0
5964,149,0
5964,150,0
5964,194,0
5964,196,0
5964,197,0
5964,198,0
5964,200,0
5964,201,1
5964,202,0
5964,203,0
5968,1,1
5968,2,0
5968,3,1
5968,5,1
5968,6,1
5968,7,1
5968,9,0
5968,10,1
5968,11,0
5968,12,0
5968,29,0
5968,30,0
5968,31,0
5968,32,0
5968,33,0
5968,34,0
5968,35,0
5968,36,0
5968,37,0
5968,39,1
5968,49,1
5968,50,1
5968,52,1
5968,53,1
5968,54,1
5968,56,1
5968,57,1
5968,59,1
5968,60,1
5968,61,1
5968,63,1
5968,64,1
5968,65,1
5968,66,1
5968,67,1
5968,72,1
5968,73,1
5968,74,1
5968,82,1
5968,83,1
5968,84,0
5968,86,1
5968,87,1
5968,88,1
5968,90,1
5968,91,1
5968,92,1
5968,93,1
5968,147,0
5968,148,0
5968,149,1
5968,150,0
5968,152,0
5968,153,0
5968,154,0
5968,155,0
5968,157,0
5968,159,0
5968,160,0
5968,164,0
5968,170,1
5968,171,1
5968,172,0
5968,173,0
5968,174,1
5968,175,1
5968,176,0
5968,177,0
5968,178,0
5968,181,0
5968,182,0
5968,183,0
5968,184,0
5968,194,0
5968,196,0
5968,197,0
5968,198,0
5968,200,0
5968,201,1
5968,202,0
5968,203,0
5969,1,1
5969,2,0
5969,3,1
5969,5,1
5969,6,1
5969,7,1
5969,9,0
5969,10,1
5969,11,0
5969,12,0
5969,29,0
5969,30,0
5969,31,0
5969,32,1
5969,35,0
5969,36,0
5969,37,0
5969,39,0
5969,40,0
